Time,H
17.27473307174168,92.9110218156361
18.316971048326508,93.02836978733065
19.369216796977312,93.03153333837885
20.421462545628117,93.03469688942707
21.472278612555215,93.05417250056762
22.520235316034885,93.10627223189283
23.520195561647142,93.06266042101393
24.476039914070626,92.70750662226594
24.67905471883749,93.24329353666842
25.699847469566663,92.85476992356011
26.896967632886785,92.70608302429424
27.724276790340497,92.77383574257675
28.883748668269575,92.55433143495043
29.937424098644087,92.5411829259063
30.931665617361503,92.56281935539673
31.861367218265713,92.24861094592985
32.835388952604944,92.50094651101188
33.85761138505782,92.84666332399908
34.8212168668386,92.86043795252151
35.55702639397485,92.47105754433764
36.51396002771162,92.56095511995761
37.58765100221808,92.31943776962082
38.64132643259259,92.30628926057669
39.6935721812434,92.3094528116249
40.7458179298942,92.31261636267311
41.798063678545006,92.31577991372131
42.79230519726242,92.33741634321177
43.986429836970956,92.36586947198465
44.95480092449742,92.32527056686595
46.007046673148224,92.32843411791416
47.04642528628564,92.47840620979338
48.00288235944785,92.67381480360251
48.47181796482484,92.1269950049194
49.42684535626334,92.33871565882085
50.47909110491415,92.34187920986905
51.53133685356495,92.34504276091727
52.583582602215756,92.34820631196547
53.63296898741915,92.38399398319837
54.669488237109135,92.56659019526224
55.70886685024655,92.71656228714144
56.74538609993654,92.89915849920531
58.489121242288576,93.018615504932
59.69032621053357,92.96628509800954
60.63473310916737,92.913182633986
61.562800788101626,92.61761657891039
62.54274548958193,92.80237360932415
63.494913517573025,92.94664471858523
64.23072304470926,92.55726431040137
65.20481285913057,92.66586073239557
65.49074920387264,92.19121509119805
66.28646920324056,92.76234903936599
67.26498422299716,92.96341812987208
68.2128632058171,93.25669908423521
68.67493633892029,92.7881771739953
69.54532657231513,92.96483513711243
70.27732361485482,92.61895355584146
71.22377291595107,92.82847290547188
72.26744057425961,92.92950881707408
73.25841424903712,92.98842995534699
74.31283856031453,93.10969941219506
75.44276368262027,92.72694268901839
76.49929847644219,92.6811700597896
77.54296613475074,92.7822059713918
78.57090729409846,93.06267454400968
79.60456718034104,93.27789487625823
80.65681292899184,93.28105842730643
81.70905867764264,93.28422197835464
82.67361728057256,93.28712190014883
83.40752056541052,92.91949090542141
84.34253241271709,93.25950673579051
85.36046579999883,93.65415972905471
86.39841473141254,93.82044388102626
87.45066048006333,93.82360743207447
88.10831407297009,93.8255846514796
89.41409004729219,93.93828615757208
90.65968322905431,93.87987344714621
91.66536220156138,93.77101339589797
92.73476413089674,93.57843222583817
93.78700987954753,93.58159577688639
94.83925562819834,93.58475932793459
95.89150137684913,93.58792287898281
96.92802062653914,93.77051909104668
97.95596178588684,94.05098766366457
99.01678562487993,93.95627885415877
99.96895365287102,94.10054996341985
100.70095069541071,93.75466838214888
101.65597808684922,93.86631537122531
102.70822383550001,93.86947892227352
103.75618053897966,93.92157865359871
104.70405952179962,94.1147859431368
105.3331194802322,93.94263604026337
106.44663730275624,93.89004200408688
107.44332970442863,93.88371490199046
108.49557545307943,93.88687845303868
109.54782120173024,93.89004200408688
110.60149663210476,93.87689349504275
111.67518760661122,93.63537614470596
112.71599590147233,93.76903617649285
113.73964801564892,94.09844092938772
114.78617503740489,94.16685272080525
115.73548370194857,94.44382161507606
116.19755683505173,93.97529970483613
117.06794706844656,94.15195766795327
117.7999441109863,93.80607608668228
118.73495595829283,94.14609191705138
119.36115655327794,94.50693445848785
120.60783901635335,94.54331529554226
121.91987835822695,94.47733265939387
122.94536863461977,94.14243406115189
123.99761438327056,94.1455976122001
125.03413363296056,94.32819382426398
126.01938858084321,94.45236320290621
126.95235802568732,94.10087008465686
127.94496562243478,94.14114886853855
128.98291455384847,94.30743302051009
130.01657444009106,94.52265335275862
130.99794882329508,94.69109832308007
131.9227486582894,94.43281697678691
132.826852148331,94.4821533086102
133.56456791776554,94.0710234869699
134.4585955556591,93.97798872322711
134.92066868876225,93.5094668129872
135.68469060191305,94.3993737228487
136.11702635516303,95.47102664042987
137.4809427195827,99.42368595322787
138.19292421799045,100.30690986150002
140.2459471732385,99.39936615454477
140.74919513998452,98.1608359191705
141.3286927986618,97.05306579378893
141.85290943068892,96.07566033451901
142.35043867054011,94.9023783395141
143.25685688337245,93.56716207522892
143.61618355659832,92.96997590756577
144.2604934534171,94.12493566941647
145.01209755959624,95.19941318614782
145.9775412035932,95.54962111178385
147.04694313292853,95.35703994172405
147.91475993922072,95.21280178611973
148.46089835767805,94.23546223416332
148.94222453799387,93.24705025353816
149.851120865814,92.48400174070989
150.24800051231597,91.85864678725495
150.68262375632392,92.90420040868841
152.05511821108584,93.00622492999318
153.05589541768308,92.84607015817754
154.64856085789637,92.68769488382652
155.6636348817307,93.1149719972754
156.59578736558984,93.48761194782915
157.33731561962097,93.03298329927595
158.27995243612062,93.28600147581926
159.31647168581063,93.46859768788315
160.365858071014,93.50438535911601
161.34576192444507,93.43227616741086
161.8192725113379,92.83325777643229
162.8034654099401,92.71221240445016
163.85857052203835,92.6827518353137
164.89937881689949,92.81641186710057
165.92446061279978,93.12950455990313
166.96383922593716,93.27947665178232
167.95889770563957,93.43475428239864
169.0926353125419,93.00849873230908
170.16775596877204,92.75066932187995
171.1518535552593,92.53063775574559
171.9029130207818,91.96726203991018
172.86365913911516,92.01366078861726
172.91703392346702,91.40467721183683
173.68524956967403,93.14739839551956
174.2106099470801,94.3585639143268
174.72758285837375,95.06498486339211
175.46644237318728,94.44065806402786
176.27773909533542,95.09140051464465
179.03225921635067,88.18154595221876
179.4192264029016,87.7693616135624
179.850037162313,88.85841406190872
181.06850723937387,93.569890638008
183.3155856605868,91.34891962461212
184.6937988422436,93.13698503998586
185.55160787646977,93.35711546709048
186.29694861509745,92.8589879916244
187.19440748912788,92.72680428366002
187.6656305852628,92.15388518882918
188.6206579767013,92.36560584273063
189.5985602757192,92.57366581613344
190.54296717435295,92.09167621714545
191.54721646513633,91.99912822598954
192.58516539655005,92.16541237796109
193.53685686396653,92.31512084058627
194.28029136029593,91.83874277857664
195.16860027129462,91.8109562552032
195.63067340439778,91.34243434496328
196.50106363779264,91.51909230808043
197.23306068033233,91.17321072680943
198.18808807177084,91.28485771588586
198.94867874878474,91.61347158101867
200.32525800847154,91.56166843260424
201.32195041014387,91.55534133050782
202.291846491509,91.59741655944902
202.75620711537007,91.10279535306137
203.71401217415752,91.49726757197998
204.72030386740335,91.8103037727995
205.77111993433044,91.82977938394005
206.82336568298123,91.83294293498825
207.80045102101414,92.05032408558668
208.72525085600847,91.79204273929354
209.7084634014287,91.93951506092483
210.67092513783052,92.06641300234617
211.15129819699715,91.38909672292438
212.06553200325243,91.06551817654329
212.80706025728358,90.6108895279901
213.35415179689005,90.87359607961854
214.62142167678687,90.82519374858094
216.14979228748246,91.14306283854644
217.0762260444468,91.29502627282652
218.00919548929087,90.9435331545772
219.01569142278294,90.82535192613334
219.27875285994566,90.32577448977017
220.1202226744723,90.87529083910866
221.03249577436367,90.83141539897575
221.76639905920166,90.46378440424832
222.7157077237453,90.64067963369408
223.7407895196456,90.95377232649663
224.76015258865107,91.33211325966849
225.7294767973267,91.38071331264662
226.19154993042986,90.9121914024067
227.13199456828653,91.29029506924996
228.13277177488374,91.88069278362218
229.02346348875528,93.72711912510405
229.9750596440569,93.97798872322711
230.1043028718803,93.4040414743056
231.51301593030956,93.34301130200055
232.42801223348414,92.91065932541183
233.19432163739293,92.17328830192487
234.12170851550633,92.60030178611972
235.10818890486644,93.35382010141527
236.0689350231998,94.4009554983728
237.0334936261297,94.40385542016699
237.75481571179904,93.47925490047679
238.476519045928,92.45023083327025
239.23520348064363,91.29948913948382
240.04001897897763,90.82329561795201
240.6248541160901,91.45595310174323
241.55462379707637,91.85577981911753
242.56397909401585,92.34830517293572
243.60907643404806,92.43302902444562
244.3725264745094,92.72901876939376
245.87540790247374,93.29481987436614
247.571201051024,92.26002232649662
248.4638670872759,91.72504324745108
249.48792768194494,91.40645670930142
250.50586106922674,91.80110970256564
251.5681145899435,91.69008883296752
252.58032925033046,92.14999006660106
253.61112977312553,92.39783451903428
254.6819613841846,92.18894128888215
255.70132445319007,92.56728222205402
256.7392733846038,92.73356637402557
257.7686442256752,92.99772288655112
258.74711839738256,92.9419257549383
259.22291647503334,92.31680806781199
260.1590720677189,92.74384791493225
261.17557577327693,93.1548129682888
262.17206393470303,93.794146862938
263.24432522748583,93.56894157269355
264.2210837811247,93.53271891319154
264.69688185877544,92.90760122606522
265.6633467040037,92.98882539922802
266.69843627196997,93.18773367138422
267.7235180678703,93.50082636418678
268.60658481254865,93.93314538711874
269.87232969860685,99.00589949292363
270.07248513992636,98.22331605237265
270.99891889689064,96.65973094679481
271.06754361962874,95.87675206236281
271.790009450677,98.14145916900023
273.3893467389343,95.90548765105072
273.2520972934581,94.96960379928858
273.99553178978744,96.49469903377985
276.0962108024925,86.53715848028456
276.45458435456925,85.45047869522439
278.7551464882655,73.35531916618913
278.66963790517116,72.18650003784151
279.9620701834053,90.4647071066374
280.19463174379547,89.31238363732686
280.40431839660636,88.42105312949367
281.17253404281337,87.16156436842502
281.4573266421765,86.0137489593582
281.8644999970892,84.97072617876334
282.5049974093114,83.9675641413759
283.37424389732723,83.80701392567924
286.75973021907333,75.95270756073563
286.83979239560114,75.03923219556496
288.5077544065965,79.52580665506193
288.34953629583924,78.22872436237039
289.727749477496,79.61649511844395
289.95840479558797,78.48592106258987
290.196685082873,77.26834935291
290.8991353697893,76.00866286990086
291.26036828531346,74.88935896465601
291.64352298726783,74.27048929084991
292.38314499900065,72.8368734075027
292.5156288387311,71.82565749640504
292.6042691056012,70.81430977068038
292.83301818139483,69.70548512828275
293.13611070682146,72.25174827821084
301.2052343554426,86.76493415575568
302.9837584197382,87.48820101415271
304.72225139576994,88.66820555513507
312.90574958228785,88.36648187391205
315.9395342000012,101.78764947400286
324.30889101060154,88.85762317414667
331.102738561673,86.39796223416332
332.20073412548254,88.88134980700823
337.1760265239945,80.15073980171043
338.21683481885566,83.28660977824869
344.0728111591731,79.51882047983045
345.13649436161364,79.39148755014001
349.19679045695096,78.09838605918412
350.9753145212466,77.32054794520548
351.3184381349371,76.40786346779686
351.9989666354232,74.64774275334896
352.8996661213608,73.37777472943311
353.0226187495998,74.97714750624384
353.36002363639545,72.62860629682886
354.04245837917983,70.84673616892454
354.12252055570764,69.93326080375387
354.66103400497184,74.29678630893815
354.92314232098545,75.80955687580413
355.2929533268519,74.59238061000529
356.2937305334491,70.67946340725042
356.6425728740344,69.70153068947248
356.9742590339352,68.91934269280253
357.7062560764749,72.27618671005827
358.2476288891865,73.40473082065641
358.30481615813494,74.25335338933877
358.9872509009193,72.07118860213426
359.3532494221892,74.50016309694996
359.0901879850265,73.29848823128737
359.5476861366138,75.58415386361915
359.45046777940144,76.6933739498978
360.4260825876614,74.26843298266857
360.53130716252645,73.36808635434798
360.4855573473677,75.39117724967834
362.1750326643009,70.26825826296611
361.955270159342,69.13011428138952
362.5385803026158,71.48142359797168
362.88742264320115,70.0031225560685
363.13904662657416,69.13367327631876
363.37160818696435,73.48540137238577
363.49932642094916,72.52855899492923
363.83387194429736,71.7137468780746
364.29651695009,70.93847914932262
364.5286972620206,72.79271550745477
364.9890547770553,70.54244210247482
365.22256945859465,71.88108554706223
366.03272243536384,70.64347801407703
366.2557527842626,72.10174323267488
366.3958615931863,69.50242469537575
367.143789374933,70.61884750948741
367.22221762949084,72.08289374101263
367.7529154853321,69.33028797396501
368.1845976697942,70.75250754127427
368.5924245934948,71.76068606675243
368.65189935320115,67.77967342768484
369.2100470981377,70.11785400741691
369.6927076480623,70.9155434042231
369.8708051427874,69.0979703430604
369.7956447321694,68.2399701051994
370.6591724932905,65.89301067130855
370.89821527749484,70.0707170967986
370.77164078888904,69.1131101945054
372.60163339523825,70.75024786195412
372.28900965832025,69.81383675168392
373.75109750110136,70.64492797497412
373.98747154608816,69.94947400287595
374.70459989870125,71.67463747824111
374.7328122847158,70.45208317566032
374.7594996768917,67.14538144251873
375.3839846538084,68.72668243396653
375.67449598006635,71.71671270718231
375.7659956103838,70.67274086127298
375.848917150359,69.72664137591765
376.6924293673481,67.60805078331944
376.8068039052449,70.80640089305986
376.82281634055045,69.72304283660031
377.1499275189354,66.89150647089986
377.616003760865,69.07929974267766
378.0077365531616,69.61347851863063
377.9619867380029,65.131781200333
378.57960924264574,68.59270604707484
379.1019196323745,69.63852329776229
379.33448119276477,61.48104329069854
379.7214483793157,70.57585711042154
380.0779156890942,69.51092673881782
380.85375630449425,70.66628194454955
381.1454113761312,69.8404633063397
381.3436605751524,65.57705101036856
381.7820963037569,71.08242072201618
382.13665737123705,66.7368088246424
382.22129452928067,69.97422878982819
383.0030444958055,69.16076118216907
383.255240351868,70.18618671005827
383.74361962868744,63.7133239990918
384.23657388702276,70.39798645273592
384.3011955009345,69.36046034208732
384.4127106753839,65.08590971013395
385.29993030506927,70.6174917018953
385.19617625997716,69.6568455309165
385.47639387782436,64.9585767804435
386.1168912900466,66.65740369333231
385.91101712183234,70.507445319004
386.43142126926284,69.07317036252174
386.66588907195137,67.89909747975477
386.73451379468946,67.11611859532277
388.09785828641964,64.77066184817981
388.5942437808918,65.71197646257473
389.586252272917,67.60330545674712
389.9896131432331,68.40510746991598
390.3430304653343,69.47652312116853
390.9692310603195,68.3362606902293
391.51536947877685,67.35892113827289
391.8384775483354,68.92626296072049
392.37317851300304,70.974408050513
392.1673043447887,69.6778040566109
392.733458307378,72.22485809430106
393.38130836846506,71.05202803516018
393.7170793332907,70.00879058502989
394.126921427421,68.33487663664572
394.2984832342663,70.88074434269278
394.8714452050637,69.49013768907243
395.04954269978873,68.31589533035645
395.4612910362173,69.62244191326722
277.9077976817703,72.30308219178082
277.18967334035835,125.99657534246575
279.4678609062171,113.00342465753423
280.3840885142256,109.04965753424656
281.91938883034777,104.53253424657532
287.4167544783984,93.8099315068493
287.63962065331935,97.76712328767121
288.3577449947314,96.0736301369863
288.2339304531086,90.986301369863
287.19388830347737,89.8527397260274
283.38040042149635,81.36301369863013
284.09852476290837,79.6695205479452
285.48524762908335,76.84760273972601
285.83192834562703,72.89212328767123
286.37671232876716,79.67636986301369
286.7481559536355,81.93835616438355
286.55005268703906,84.19863013698628
288.82824025289784,84.20547945205477
289.6701791359326,87.59931506849314
291.50263435194944,79.6917808219178
293.3103266596418,78.56678082191779
293.6570073761855,74.61130136986299
293.5084299262382,76.30650684931506
293.9789251844047,64.43835616438355
293.6817702845101,67.82876712328766
307.400421496312,93.30479452054794
315.84457323498424,94.46061643835615
313.6159114857745,93.88869863013697
313.76448893572183,92.19349315068493
310.14910432033724,94.44349315068492
310.8672286617493,92.74999999999999
311.28819810326667,94.44691780821917
310.64436248682824,88.79280821917807
310.44625922023187,91.0530821917808
309.3071654373025,91.04965753424656
309.5052687038989,88.78938356164383
312.1301369863014,84.84075342465752
312.5511064278188,86.5376712328767
315.7702845100106,88.80821917808218
315.3988408851423,86.54623287671232
315.59694415173874,84.28595890410958
313.73972602739735,85.97602739726027
305.2212855637514,92.16780821917808
275.03530031612223,92.07705479452055
275.23340358271867,89.8167808219178
275.33245521601685,88.68664383561644
278.0563751317177,96.60787671232875
279.49262381454173,93.2208904109589
280.26027397260276,77.96232876712327
279.76501580611176,83.61301369863013
282.6375131717598,89.83904109589041
283.45468914647,87.0154109589041
282.9346680716544,86.4486301369863
283.9251844046365,88.14726027397258
285.5100105374078,83.06506849315068
290.38830347734466,85.90582191780821
294.52370916754484,58.222602739726014
294.77133825079034,68.39726027397258
295.0437302423605,71.78938356164382
295.5142255005269,72.92123287671232
295.3161222339305,75.18150684931506
295.7370916754479,76.87842465753423
295.9847207586934,74.0530821917808
295.66280295047426,71.22602739726027
296.3809272918863,69.53253424657532
295.5885142255006,65.5736301369863
326.29452054794524,92.23116438356165
325.9726027397261,89.40410958904108
326.1211801896734,87.70890410958903
326.31928345626983,85.4486301369863
326.46786090621714,83.75342465753424
327.2602739726028,87.71232876712327
327.1116965226555,89.40753424657532
326.9135932560591,91.66780821917806
328.25079030558487,89.41095890410958
328.96891464699695,87.71746575342465
328.6222339304532,91.67294520547944
328.2260273972604,96.19349315068493
327.97839831401484,99.01883561643835
328.8451001053741,95.63013698630135
329.04320337197055,93.36986301369862
330.4299262381454,90.54794520547944
330.67755532139097,87.72260273972601
331.0242360379347,83.76712328767123
329.88514225500535,83.76369863013697
331.8166491043204,87.72602739726025
333.6243414120127,86.60102739726027
333.87197049525827,83.77568493150685
333.99578503688093,88.86301369863013
335.5310853530032,84.34589041095889
335.67966280295053,82.65068493150685
335.7787144362487,81.52054794520546
338.05690200210756,81.52739726027396
339.56743940990526,83.79280821917807
339.41886195995795,85.48801369863013
339.3198103266597,86.61815068493149
342.1675447839832,86.62671232876711
341.69704952581674,85.49486301369862
341.2760800842994,83.79794520547944
341.5237091675449,80.972602739726
340.18651211801904,83.2294520547945
340.8055848261328,82.66609589041096
341.4246575342467,82.10273972602738
343.3809272918863,79.28253424657534
343.5790305584827,77.02226027397259
345.41148577449957,82.11472602739725
344.12381454162283,83.80650684931506
346.3524762908325,84.37842465753423
346.5010537407798,82.68321917808218
346.600105374078,81.5530821917808
347.88777660695473,79.86130136986301
343.23234984193897,80.97773972602738
345.51053740779776,80.98458904109587
347.64014752370923,82.68664383561644
347.78872497365654,80.99143835616437
350.21548998946264,79.30308219178082
351.05742887249744,82.69691780821917
351.20600632244475,81.0017123287671
351.47839831401484,84.39383561643834
355.2423603793468,80.44863013698628
355.29188619599586,79.8835616438356
355.5395152792414,77.05821917808217
355.341412012645,79.31849315068492
354.8709167544784,78.18664383561642
354.72233930453115,66.88184931506848
355.4899894625923,64.62328767123286
356.8519494204426,68.58390410958901
357.5205479452055,67.45547945205477
357.7681770284511,64.63013698630135
357.9167544783984,62.93493150684931
358.0653319283457,61.23972602739724
355.9357218124342,72.5376712328767
359.1796628029506,81.02568493150683
358.88250790305597,84.41609589041094
358.7834562697578,85.54623287671232
351.3298208640675,86.08904109589041
325.204952581665,91.66267123287669
324.56111696522663,86.00856164383562
324.18967334035835,83.74657534246575
322.7038988408852,87.69863013698628
322.5553213909379,89.39383561643834
322.3076923076923,92.21917808219177
322.10958904109594,94.4794520547945
313.1206533192835,99.53938356164383
316.7855637513173,96.72431506849314
317.7017913593257,92.77054794520546
317.7760800842994,85.42294520547945
318.34562697576405,85.42465753424656
318.6675447839832,88.2517123287671
319.0389884088515,90.51369863013697
319.4104320337198,92.77568493150685
319.7571127502635,88.82020547945206
321.6143308746049,87.13013698630137
321.1933614330876,85.43321917808218
321.2924130663858,84.3030821917808
321.5648050579558,87.69520547945204
320.5990516332983,92.21404109589041
333.77291886196,84.90582191780821
361.13593256059016,78.20547945205477
363.6122233930454,75.95205479452054
363.04267650158073,62.95034246575342
364.35511064278194,67.47602739726025
363.3645943097998,65.77739726027396
366.58377239199166,68.04794520547944
372.204952581665,62.412671232876704
373.7154899894627,64.6780821917808
372.37829293993684,66.93493150684931
379.9805057955744,64.69691780821915
380.0795574288726,63.56678082191779
389.7618545837725,50.5958904109589
391.3962065331929,57.948630136986296
392.3371970495259,60.21232876712327
391.6190727081139,61.9058219178082
387.68177028451015,61.32876712328765
388.4494204425712,59.070205479452056
393.2038988408852,56.823630136986296
396.1259220231824,62.48458904109587
395.3087460484722,65.30821917808218
392.9810326659642,65.86643835616438