Time,Voltage,dT
1989-03-13 01:00:00,-9.431023880282485,30.1385575189558
1989-03-13 01:00:20,-7.870832835450788,40.744418225775114
1989-03-13 01:00:40,-6.662550295910977,53.446119215676624
1989-03-13 01:01:00,-5.789688749693506,67.9892661603176
1989-03-13 01:01:20,-5.235760684828837,84.11946473135534
1989-03-13 01:01:40,-4.984278589347425,101.5823206004471
1989-03-13 01:02:00,-5.018754951279729,120.12343943925016
1989-03-13 01:02:20,-5.322702258656209,139.48842691942187
1989-03-13 01:02:40,-5.8796329995073195,159.42288871261943
1989-03-13 01:03:00,-6.673059661863521,179.67243049050012
1989-03-13 01:03:20,-7.686494733755272,199.98265792472137
1989-03-13 01:03:40,-8.88730942679058,220.14239715641767
1989-03-13 01:04:00,-10.163247332747474,240.15368814094464
1989-03-13 01:04:20,-11.377540291852666,260.08420439212205
1989-03-13 01:04:40,-12.39341335589097,280.0016376007487
1989-03-13 01:05:00,-13.099627570759557,299.96046775302193
1989-03-13 01:05:20,-13.495004018128705,319.9582324394484
1989-03-13 01:05:40,-13.608008803881692,339.9771316333232
1989-03-13 01:06:00,-13.467108457639656,359.99936508870974
1989-03-13 01:06:20,-13.113497184399979,380.0105065206883
1989-03-13 01:06:40,-12.645070937484487,400.0111606286151
1989-03-13 01:07:00,-12.175509849042646,420.0061163169326
1989-03-13 01:07:20,-11.818494707457162,440.0001626640437
1989-03-13 01:07:40,-11.658844703691491,459.9971775820795
1989-03-13 01:08:00,-11.653443535017702,479.9970000346311
1989-03-13 01:08:20,-11.72373820940608,499.99835024208187
1989-03-13 01:08:40,-11.791174451321886,519.9999483842952
1989-03-13 01:09:00,-11.793405904268727,540.0007537466213
1989-03-13 01:09:20,-11.74124369659948,560.0008048619087
1989-03-13 01:09:40,-11.66613032689671,580.0004446249548
1989-03-13 01:10:00,-11.5995094879137,600.0000159481743
1989-03-13 01:10:20,-11.57012141802277,619.9997987286565
1989-03-13 01:10:40,-11.594312185745226,639.9997839654626
1989-03-13 01:11:00,-11.684878143478462,659.9998799166549
1989-03-13 01:11:20,-11.854615352540467,679.9999948335111
1989-03-13 01:11:40,-12.096514833066317,700.0000534418847
1989-03-13 01:12:00,-12.310732874515804,720.0000576910389
1989-03-13 01:12:20,-12.370248068305145,740.0000321376658
1989-03-13 01:12:40,-12.148035579853666,760.0000013413069
1989-03-13 01:13:00,-11.57188976598418,779.9999855525409
1989-03-13 01:13:20,-10.83229463060278,799.9999843737087
1989-03-13 01:13:40,-10.198326301248294,819.9999912295596
1989-03-13 01:14:00,-9.939075228089573,839.9999995437174
1989-03-13 01:14:20,-10.245494546960852,860.0000039012438
1989-03-13 01:14:40,-10.93880460202008,880.0000043829293
1989-03-13 01:15:00,-11.7309739824283,900.0000026934888
1989-03-13 01:15:20,-12.333955053004468,920.0000005378772
1989-03-13 01:15:40,-12.521718373924724,939.9999993400098
1989-03-13 01:16:00,-12.37764039415788,959.999999121694
1989-03-13 01:16:20,-12.081394309568328,979.9999994683593
1989-03-13 01:16:40,-11.81268416411267,999.9999999652957
1989-03-13 01:17:00,-11.71055388247802,1020.0000002635379
1989-03-13 01:17:20,-11.709072163849907,1040.0000003455555
1989-03-13 01:17:40,-11.677861801633343,1060.0000002980228
1989-03-13 01:18:00,-11.486522127923388,1080.0000002076529
1989-03-13 01:18:20,-11.051037110786446,1100.0000001486535
1989-03-13 01:18:40,-10.524440009380546,1120.000000131326
1989-03-13 01:19:00,-10.135291197504442,1140.0000001456099
1989-03-13 01:19:20,-10.112183269542578,1160.0000001814367
1989-03-13 01:19:40,-10.587869875755235,1180.000000229587
1989-03-13 01:20:00,-11.20554484667757,1200.0000002851768
1989-03-13 01:20:20,-11.452491653904184,1220.0000003447049
1989-03-13 01:20:40,-10.81592760176944,1240.0000004046697
1989-03-13 01:21:00,-8.944444680205446,1260.0000004591075
1989-03-13 01:21:20,-6.3331894762858925,1280.0000004891328
1989-03-13 01:21:40,-3.7539506520901877,1300.0000004716383
1989-03-13 01:22:00,-1.9786727768221137,1320.0000003835146
1989-03-13 01:22:20,-1.5965580593230988,1340.000000212719
1989-03-13 01:22:40,-2.335236376375502,1359.999999999386
1989-03-13 01:23:00,-3.668662594680666,1379.999999799013
1989-03-13 01:23:20,-5.070756171320263,1399.9999996670988
1989-03-13 01:23:40,-6.084492338065692,1419.9999996472623
1989-03-13 01:24:00,-6.600166676257925,1439.9999997233654
1989-03-13 01:24:20,-6.6170298230808315,1459.9999998605258
1989-03-13 01:24:40,-6.134370992928395,1480.0000000238535
1989-03-13 01:25:00,-5.189965878453965,1500.0000001815833
1989-03-13 01:25:20,-4.021340304860465,1520.0000003181635
1989-03-13 01:25:40,-2.9306246013370343,1540.0000004232872
1989-03-13 01:26:00,-2.2199817104916093,1560.0000004866506
1989-03-13 01:26:20,-2.090835352016197,1580.0000005008317
1989-03-13 01:26:40,-2.2407200215747145,1600.000000472832
1989-03-13 01:27:00,-2.209946520184741,1620.0000004141505
1989-03-13 01:27:20,-1.5387736213333039,1640.00000033629
1989-03-13 01:27:40,0.34423330854703643,1660.0000002556098
1989-03-13 01:28:00,4.5736024350848865,1680.0000002129655
1989-03-13 01:28:20,12.44977767358096,1700.000000255447
1989-03-13 01:28:40,23.87326674544737,1720.0000002458405
1989-03-13 01:29:00,36.12426709685226,1739.999999890172
1989-03-13 01:29:20,47.01381436785447,1760.0000000366408
1989-03-13 01:29:40,56.5180288475976,1780.000000488535
1989-03-13 01:30:00,65.31064674459095,1800.000000253098
1989-03-13 01:30:20,71.78178291058154,1819.9999997396408
1989-03-13 01:30:40,74.44686015347624,1839.9999994318155
1989-03-13 01:31:00,73.76709742490402,1859.999999373402
1989-03-13 01:31:20,70.81704894865874,1879.9999994695274
1989-03-13 01:31:40,66.67149929615654,1899.9999996252675
1989-03-13 01:32:00,62.4032329357564,1919.9999997458858
1989-03-13 01:32:20,58.69467462413135,1939.9999997734578
1989-03-13 01:32:40,55.373282964856145,1959.999999730683
1989-03-13 01:33:00,52.153270489115556,1979.9999996509407
1989-03-13 01:33:20,48.773924623854235,1999.9999995668586
1989-03-13 01:33:40,45.24292546995331,2019.9999995030241
1989-03-13 01:34:00,41.73073551986695,2039.9999994791497
1989-03-13 01:34:20,38.41010011489004,2059.9999995148773
1989-03-13 01:34:40,35.444714255757354,2079.9999996268425
1989-03-13 01:35:00,32.87211379656484,2099.999999789764
1989-03-13 01:35:20,30.63724568978013,2119.999999947588
1989-03-13 01:35:40,28.68292269115768,2140.000000043559
1989-03-13 01:36:00,26.953761028302246,2160.000000024573
1989-03-13 01:36:20,25.42508868979308,2179.9999998997932
1989-03-13 01:36:40,24.097939397280417,2199.9999997305
1989-03-13 01:37:00,22.97413919164166,2219.9999995795783
1989-03-13 01:37:20,22.05604427540013,2239.999999507838
1989-03-13 01:37:40,21.356338119032944,2259.9999995356284
1989-03-13 01:38:00,20.89709003929053,2279.9999996465326
1989-03-13 01:38:20,20.70071069080334,2299.9999998227922
1989-03-13 01:38:40,20.78633322137737,2320.0000000456903
1989-03-13 01:39:00,21.104949885424872,2340.0000002765078
1989-03-13 01:39:20,21.54320780260785,2360.000000457639
1989-03-13 01:39:40,21.985236519375654,2380.0000005307397
1989-03-13 01:40:00,22.318752260855824,2400.000000441051
1989-03-13 01:40:20,22.505782221722335,2420.000000208083
1989-03-13 01:40:40,22.578384324173758,2439.999999921336
1989-03-13 01:41:00,22.571346176126074,2459.999999673042
1989-03-13 01:41:20,22.516445277282653,2479.999999551873
1989-03-13 01:41:40,22.381877259808764,2499.9999995713065
1989-03-13 01:42:00,22.075245169752993,2519.9999996731735
1989-03-13 01:42:20,21.50174023588438,2539.999999796448
1989-03-13 01:42:40,20.572717623092462,2559.9999998818957
1989-03-13 01:43:00,19.337718989234148,2579.999999910386
1989-03-13 01:43:20,17.982510202537252,2599.999999902329
1989-03-13 01:43:40,16.698628585665418,2619.999999879805
1989-03-13 01:44:00,15.673027236069995,2639.99999986448
1989-03-13 01:44:20,14.974291190783463,2659.9999998672015
1989-03-13 01:44:40,14.544974123737779,2679.999999887303
1989-03-13 01:45:00,14.321510932122358,2699.999999923557
1989-03-13 01:45:20,14.240336513126612,2719.999999974736
1989-03-13 01:45:40,14.237885763939957,2740.000000039614
1989-03-13 01:46:00,14.250593581751811,2760.000000116965
1989-03-13 01:46:20,14.214894863751589,2780.0000002055613
1989-03-13 01:46:40,14.069130155406457,2800.000000303799
1989-03-13 01:47:00,13.806476287408085,2820.000000399212
1989-03-13 01:47:20,13.481862594712679,2840.0000004671
1989-03-13 01:47:40,13.15351342526897,2860.0000004821127
1989-03-13 01:48:00,12.879698508877123,2880.000000419976
1989-03-13 01:48:20,12.720075077254938,2900.000000289344
1989-03-13 01:48:40,12.735910865445037,2920.0000001370945
1989-03-13 01:49:00,12.98856390142399,2940.000000012249
1989-03-13 01:49:20,13.536474436557654,2959.999999962409
1989-03-13 01:49:40,14.346539407274522,2979.9999999906395
1989-03-13 01:50:00,15.278044970792473,3000.000000047654
1989-03-13 01:50:20,16.184119649814814,3020.0000000811715
1989-03-13 01:50:40,16.919649947827498,3040.0000000405466
1989-03-13 01:51:00,17.391897117782456,3059.9999999239217
1989-03-13 01:51:20,17.56813999342648,3079.999999785343
1989-03-13 01:51:40,17.418952851605564,3099.9999996819265
1989-03-13 01:52:00,16.917371715149656,3119.999999669069
1989-03-13 01:52:20,16.111115100135027,3139.999999750005
1989-03-13 01:52:40,15.134255115568367,3159.999999867652
1989-03-13 01:53:00,14.1256752752528,3179.9999999615666
1989-03-13 01:53:20,13.222412291634235,3199.9999999728802
1989-03-13 01:53:40,12.497985774797426,3219.999999896891
1989-03-13 01:54:00,11.947897004353006,3239.9999997954287
1989-03-13 01:54:20,11.562861714329708,3259.999999734402
1989-03-13 01:54:40,11.333925669503111,3279.999999778054
1989-03-13 01:55:00,11.264595539595476,3299.999999927715
1989-03-13 01:55:20,11.374354833191516,3320.0000001040426
1989-03-13 01:55:40,11.683733921552308,3340.0000002224133
1989-03-13 01:56:00,12.21136852896678,3360.0000002001466
1989-03-13 01:56:20,12.902903263007293,3380.0000000295104
1989-03-13 01:56:40,13.609546634693869,3399.9999997997497
1989-03-13 01:57:00,14.176234106065282,3419.99999960655
1989-03-13 01:57:20,14.450846980749242,3439.99999954387
1989-03-13 01:57:40,14.39132106668249,3459.9999996413053
1989-03-13 01:58:00,14.096026077578115,3479.999999846315
1989-03-13 01:58:20,13.67246684696336,3500.000000101017
1989-03-13 01:58:40,13.228148208365448,3520.000000347528
1989-03-13 01:59:00,12.870574995311616,3540.0000005279644
1989-03-13 01:59:20,12.707252041329092,3560.000000584444
1989-03-13 01:59:40,12.845684179945112,3580.0000004590834
